,MinLoggedUTC,MaxExternalBookingID,PaxType,ChannelID,RoleName,TripOriginLocationCode,TripDestinationLocationCode,NumberOfPassengers,FareClass,TripType,TreatmentRank,SegmentOriginLocationCode,SegmentDestinationLocationCode,TripReturnTravelDate,TripFirstTravelDate,SegmentFirstTravelDate,TotalFare,JourneySalesDate,AgeOfPassengersArray,FirstPaxProgramLevel,TreatmentProductSequence,TreatmentRanked,TreatmentIDBook,QuantityBooked,FinalStage,ProductID,ProductName,Amount,OriginalPrice,Role_Type,Price_Type
86,7/1/2019 12:04:31 AM,95612835,ADT,2,WWWA,DEN,DFW,1,G,2,2,DFW,DEN,7/29/2019 11:44:00 AM,7/24/2019 8:42:00 PM,7/29/2019 11:44:00 AM,152.6,2019-07-01T00:04:31,,,1,2,0,0,0,84,COB1,37.0,25.0,INITIAL,CONTROL
87,7/1/2019 12:04:31 AM,95612835,ADT,2,WWWA,DEN,DFW,1,G,2,2,DFW,DEN,7/29/2019 11:44:00 AM,7/24/2019 8:42:00 PM,7/29/2019 11:44:00 AM,152.6,2019-07-01T00:04:31,,,8,2,611090402,1,2,78,BAG1,33.0,30.0,INITIAL,CONTROL
88,7/1/2019 12:04:31 AM,95612835,ADT,2,WWWA,DEN,DFW,1,T,2,4,DEN,DFW,7/29/2019 11:44:00 AM,7/24/2019 8:42:00 PM,7/24/2019 8:42:00 PM,152.6,2019-07-01T00:04:31,,,1,4,0,0,0,84,COB1,41.0,25.0,INITIAL,CONTROL
89,7/1/2019 12:04:31 AM,95612835,ADT,2,WWWA,DEN,DFW,1,T,2,4,DEN,DFW,7/29/2019 11:44:00 AM,7/24/2019 8:42:00 PM,7/24/2019 8:42:00 PM,152.6,2019-07-01T00:04:31,,,8,4,611090403,1,2,78,BAG1,40.0,30.0,INITIAL,CONTROL
90,7/1/2019 12:04:34 AM,95612906,ADT,2,WWWM,TTN,TPA,2,S,2,6,TPA,TTN,7/29/2019 10:36:00 AM,7/20/2019 7:15:00 AM,7/29/2019 10:36:00 AM,433.2,2019-06-30T23:59:24,,,8,6,0,0,0,78,BAG1,33.0,30.0,INITIAL,PREMIUM
91,7/1/2019 12:04:34 AM,95612906,ADT,2,WWWM,TTN,TPA,2,S,2,6,TPA,TTN,7/29/2019 10:36:00 AM,7/20/2019 7:15:00 AM,7/29/2019 10:36:00 AM,433.2,2019-06-30T23:59:24,,,1,6,0,0,0,84,COB1,38.0,25.0,INITIAL,PREMIUM
92,7/1/2019 12:04:34 AM,95612906,ADT,2,WWWM,TTN,TPA,2,S,2,5,TTN,TPA,7/29/2019 10:36:00 AM,7/20/2019 7:15:00 AM,7/20/2019 7:15:00 AM,433.2,2019-06-30T23:59:24,,,8,5,0,0,0,78,BAG1,32.0,30.0,INITIAL,PREMIUM
93,7/1/2019 12:04:34 AM,95612906,ADT,2,WWWM,TTN,TPA,2,S,2,5,TTN,TPA,7/29/2019 10:36:00 AM,7/20/2019 7:15:00 AM,7/20/2019 7:15:00 AM,433.2,2019-06-30T23:59:24,,,1,5,0,0,0,84,COB1,40.0,25.0,INITIAL,PREMIUM
94,7/1/2019 12:04:47 AM,95612750,ADT,2,TCMM,DCA,DEN,1,U,1,1,DCA,DEN,,7/2/2019 7:00:00 AM,7/2/2019 7:00:00 AM,204.0,2019-07-01T00:04:47,027,BD,1,1,0,0,0,84,COB1,29.0,25.0,INITIAL,CONTROL
95,7/1/2019 12:04:47 AM,95612750,ADT,2,TCMM,DCA,DEN,1,U,1,1,DCA,DEN,,7/2/2019 7:00:00 AM,7/2/2019 7:00:00 AM,204.0,2019-07-01T00:04:47,027,BD,8,1,611081541,1,2,78,BAG1,45.0,30.0,INITIAL,CONTROL
96,7/1/2019 12:05:36 AM,95615931,ADT,4,MOBA,CVG,MCO,2,G,2,1,MCO,CVG,9/7/2019 4:57:00 PM,8/29/2019 10:52:00 AM,9/7/2019 4:57:00 PM,293.2,2019-07-01T00:00:00.0000000,,,7,1,0,0,0,78,BAG1,37.0,30.0,INITIAL,CONTROL
97,7/1/2019 12:05:36 AM,95615931,ADT,4,MOBA,CVG,MCO,2,G,2,1,MCO,CVG,9/7/2019 4:57:00 PM,8/29/2019 10:52:00 AM,9/7/2019 4:57:00 PM,293.2,2019-07-01T00:00:00.0000000,,,0,1,0,0,0,84,COB1,33.0,35.0,INITIAL,CONTROL
98,7/1/2019 12:05:36 AM,95615931,ADT,4,MOBA,CVG,MCO,2,G,2,2,CVG,MCO,9/7/2019 4:57:00 PM,8/29/2019 10:52:00 AM,8/29/2019 10:52:00 AM,293.2,2019-07-01T00:00:00.0000000,,,7,2,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
99,7/1/2019 12:05:36 AM,95615931,ADT,4,MOBA,CVG,MCO,2,G,2,2,CVG,MCO,9/7/2019 4:57:00 PM,8/29/2019 10:52:00 AM,8/29/2019 10:52:00 AM,293.2,2019-07-01T00:00:00.0000000,,,0,2,0,0,0,84,COB1,29.0,35.0,INITIAL,CONTROL
100,7/1/2019 12:05:40 AM,95612975,ADT,2,WWWA,DEN,MCI,1,S,2,3,MCI,DEN,8/4/2019 6:55:00 PM,7/28/2019 8:13:00 AM,8/4/2019 6:55:00 PM,212.6,2019-07-01T00:05:39,,,8,3,0,0,0,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
101,7/1/2019 12:05:40 AM,95612975,ADT,2,WWWA,DEN,MCI,1,S,2,3,MCI,DEN,8/4/2019 6:55:00 PM,7/28/2019 8:13:00 AM,8/4/2019 6:55:00 PM,212.6,2019-07-01T00:05:39,,,1,3,611103744,1,2,84,COB1,27.0,25.0,INITIAL,DISCOUNT
102,7/1/2019 12:05:40 AM,95612975,ADT,2,WWWA,DEN,MCI,1,S,2,4,DEN,MCI,8/4/2019 6:55:00 PM,7/28/2019 8:13:00 AM,7/28/2019 8:13:00 AM,212.6,2019-07-01T00:05:39,,,8,4,0,0,0,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
103,7/1/2019 12:05:40 AM,95612975,ADT,2,WWWA,DEN,MCI,1,S,2,4,DEN,MCI,8/4/2019 6:55:00 PM,7/28/2019 8:13:00 AM,7/28/2019 8:13:00 AM,212.6,2019-07-01T00:05:39,,,1,4,611103745,1,2,84,COB1,36.0,25.0,INITIAL,DISCOUNT
104,7/1/2019 12:06:07 AM,95613126,ADT,2,WWWA,TPA,ORD,1,T,2,2,ORD,TPA,9/1/2019 8:20:00 AM,8/29/2019 10:17:00 AM,9/1/2019 8:20:00 AM,136.6,2019-07-01T00:06:06,,,8,2,0,0,0,78,BAG1,32.0,30.0,INITIAL,CONTROL
105,7/1/2019 12:06:07 AM,95613126,ADT,2,WWWA,TPA,ORD,1,T,2,2,ORD,TPA,9/1/2019 8:20:00 AM,8/29/2019 10:17:00 AM,9/1/2019 8:20:00 AM,136.6,2019-07-01T00:06:06,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
106,7/1/2019 12:06:07 AM,95613126,ADT,2,WWWA,TPA,ORD,1,R,2,1,TPA,ORD,9/1/2019 8:20:00 AM,8/29/2019 10:17:00 AM,8/29/2019 10:17:00 AM,136.6,2019-07-01T00:06:06,,,8,1,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
107,7/1/2019 12:06:07 AM,95613126,ADT,2,WWWA,TPA,ORD,1,R,2,1,TPA,ORD,9/1/2019 8:20:00 AM,8/29/2019 10:17:00 AM,8/29/2019 10:17:00 AM,136.6,2019-07-01T00:06:06,,,1,1,0,0,0,84,COB1,40.0,25.0,INITIAL,CONTROL
108,7/1/2019 12:06:12 AM,95110593,ADT,2,WMBA,SJC,LAS,1,T,2,3,LAS,SJC,7/1/2019 6:36:00 PM,6/24/2019 8:52:00 PM,7/1/2019 6:36:00 PM,122.6,2019-06-17T16:25:20,055,,7,3,0,0,0,78,BAG1,38.0,38.0,MANAGE,DISCOUNT
109,7/1/2019 12:06:12 AM,95110593,ADT,2,WMBA,SJC,LAS,1,T,2,3,LAS,SJC,7/1/2019 6:36:00 PM,6/24/2019 8:52:00 PM,7/1/2019 6:36:00 PM,122.6,2019-06-17T16:25:20,055,,1,3,0,0,0,84,COB1,33.0,28.0,MANAGE,DISCOUNT
110,7/1/2019 12:06:12 AM,95110593,ADT,2,WMBA,SJC,LAS,1,R,2,1,SJC,LAS,7/1/2019 6:36:00 PM,6/24/2019 8:52:00 PM,6/24/2019 8:52:00 PM,122.6,2019-06-17T16:25:20,055,,7,1,0,0,0,78,BAG1,38.0,38.0,MANAGE,DISCOUNT
111,7/1/2019 12:06:12 AM,95110593,ADT,2,WMBA,SJC,LAS,1,R,2,1,SJC,LAS,7/1/2019 6:36:00 PM,6/24/2019 8:52:00 PM,6/24/2019 8:52:00 PM,122.6,2019-06-17T16:25:20,055,,1,1,0,0,0,84,COB1,36.0,28.0,MANAGE,DISCOUNT
112,7/1/2019 12:06:22 AM,95612862,ADT,2,TCMM,PVD,MCO,2,Q,1,1,PVD,MCO,,2/20/2020 6:30:00 AM,2/20/2020 6:30:00 AM,208.0,2019-07-01T00:06:21,043,BD,1,1,0,0,0,84,COB1,29.0,25.0,INITIAL,DISCOUNT
113,7/1/2019 12:06:22 AM,95612862,ADT,2,TCMM,PVD,MCO,2,Q,1,1,PVD,MCO,,2/20/2020 6:30:00 AM,2/20/2020 6:30:00 AM,208.0,2019-07-01T00:06:21,043,BD,8,1,611092843,2,2,78,BAG1,34.0,30.0,INITIAL,DISCOUNT
114,7/1/2019 12:06:47 AM,95615200,ADT,2,WWWA,DEN,LAS,2,T,2,2,LAS,DEN,8/12/2019 8:33:00 AM,8/9/2019 12:37:00 PM,8/12/2019 8:33:00 AM,353.2,2019-07-01T00:06:45,,,8,2,0,0,0,78,BAG1,40.0,30.0,INITIAL,DISCOUNT
115,7/1/2019 12:06:47 AM,95615200,ADT,2,WWWA,DEN,LAS,2,T,2,2,LAS,DEN,8/12/2019 8:33:00 AM,8/9/2019 12:37:00 PM,8/12/2019 8:33:00 AM,353.2,2019-07-01T00:06:45,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
116,7/1/2019 12:06:47 AM,95615200,ADT,2,WWWA,DEN,LAS,2,Q,2,1,DEN,LAS,8/12/2019 8:33:00 AM,8/9/2019 12:37:00 PM,8/9/2019 12:37:00 PM,353.2,2019-07-01T00:06:45,,,8,1,0,0,0,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
117,7/1/2019 12:06:47 AM,95615200,ADT,2,WWWA,DEN,LAS,2,Q,2,1,DEN,LAS,8/12/2019 8:33:00 AM,8/9/2019 12:37:00 PM,8/9/2019 12:37:00 PM,353.2,2019-07-01T00:06:45,,,1,1,0,0,0,84,COB1,37.0,25.0,INITIAL,DISCOUNT
118,7/1/2019 12:06:49 AM,95612809,ADT,2,WWWM,PHX,DEN,1,S,1,2,PHX,DEN,,7/14/2019 2:25:00 PM,7/14/2019 2:25:00 PM,88.3,2019-07-01T00:06:49,,,8,2,0,0,0,78,BAG1,37.0,30.0,INITIAL,CONTROL
119,7/1/2019 12:06:49 AM,95612809,ADT,2,WWWM,PHX,DEN,1,S,1,2,PHX,DEN,,7/14/2019 2:25:00 PM,7/14/2019 2:25:00 PM,88.3,2019-07-01T00:06:49,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
120,7/1/2019 12:07:09 AM,95613358,ADT,2,WWWA,TTN,CHS,1,G,2,1,CHS,TTN,7/19/2019 4:44:00 PM,7/10/2019 1:59:00 PM,7/19/2019 4:44:00 PM,131.6,2019-07-01T00:07:08,,,8,1,0,0,0,78,BAG1,37.0,30.0,INITIAL,DISCOUNT
121,7/1/2019 12:07:09 AM,95613358,ADT,2,WWWA,TTN,CHS,1,G,2,1,CHS,TTN,7/19/2019 4:44:00 PM,7/10/2019 1:59:00 PM,7/19/2019 4:44:00 PM,131.6,2019-07-01T00:07:08,,,1,1,0,0,0,84,COB1,41.0,25.0,INITIAL,DISCOUNT
122,7/1/2019 12:07:09 AM,95613358,ADT,2,WWWA,TTN,CHS,1,Z,2,5,TTN,CHS,7/19/2019 4:44:00 PM,7/10/2019 1:59:00 PM,7/10/2019 1:59:00 PM,131.6,2019-07-01T00:07:08,,,8,5,0,0,0,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
123,7/1/2019 12:07:09 AM,95613358,ADT,2,WWWA,TTN,CHS,1,Z,2,5,TTN,CHS,7/19/2019 4:44:00 PM,7/10/2019 1:59:00 PM,7/10/2019 1:59:00 PM,131.6,2019-07-01T00:07:08,,,1,5,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
124,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,G,2,6,DEN,SLC,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/30/2019 7:44:00 PM,212.5,2019-07-01T00:05:42,057,BD,8,6,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
125,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,G,2,6,DEN,SLC,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/30/2019 7:44:00 PM,212.5,2019-07-01T00:05:42,057,BD,1,6,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
126,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,G,2,5,MEM,DEN,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/30/2019 11:45:00 AM,212.5,2019-07-01T00:05:42,057,BD,8,5,0,0,0,78,BAG1,36.0,30.0,INITIAL,CONTROL
127,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,G,2,5,MEM,DEN,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/30/2019 11:45:00 AM,212.5,2019-07-01T00:05:42,057,BD,1,5,0,0,0,84,COB1,36.0,25.0,INITIAL,CONTROL
128,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,W,2,8,DEN,MEM,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/25/2019 7:43:00 AM,212.5,2019-07-01T00:05:42,057,BD,8,8,0,0,0,78,BAG1,37.0,30.0,INITIAL,CONTROL
129,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,W,2,8,DEN,MEM,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/25/2019 7:43:00 AM,212.5,2019-07-01T00:05:42,057,BD,1,8,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
130,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,W,2,7,SLC,DEN,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/25/2019 5:00:00 AM,212.5,2019-07-01T00:05:42,057,BD,8,7,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
131,7/1/2019 12:07:31 AM,95612621,ADT,2,TCMM,SLC,MEM,1,W,2,7,SLC,DEN,9/30/2019 11:45:00 AM,9/25/2019 5:00:00 AM,9/25/2019 5:00:00 AM,212.5,2019-07-01T00:05:42,057,BD,1,7,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
132,7/1/2019 12:07:39 AM,95613053,ADT,2,WWWA,DEN,PHL,2,T,1,2,DEN,PHL,,7/19/2019 12:38:00 AM,7/19/2019 12:38:00 AM,176.6,2019-07-01T00:07:39,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
133,7/1/2019 12:07:39 AM,95613053,ADT,2,WWWA,DEN,PHL,2,T,1,2,DEN,PHL,,7/19/2019 12:38:00 AM,7/19/2019 12:38:00 AM,176.6,2019-07-01T00:07:39,,,8,2,611109632,2,2,78,BAG1,33.0,30.0,INITIAL,CONTROL
134,7/1/2019 12:07:41 AM,95612804,ADT,4,MOBM,PHL,MCO,3,G,2,2,MCO,PHL,7/10/2019 2:00:00 PM,7/3/2019 2:01:00 PM,7/10/2019 2:00:00 PM,635.94,2019-07-01T00:00:00,046049009,BD,7,2,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
135,7/1/2019 12:07:41 AM,95612804,ADT,4,MOBM,PHL,MCO,3,G,2,2,MCO,PHL,7/10/2019 2:00:00 PM,7/3/2019 2:01:00 PM,7/10/2019 2:00:00 PM,635.94,2019-07-01T00:00:00,046049009,BD,0,2,0,0,0,84,COB1,36.0,35.0,INITIAL,CONTROL
136,7/1/2019 12:07:41 AM,95612804,ADT,4,MOBM,PHL,MCO,3,E,2,1,PHL,MCO,7/10/2019 2:00:00 PM,7/3/2019 2:01:00 PM,7/3/2019 2:01:00 PM,635.94,2019-07-01T00:00:00,046049009,BD,0,1,0,0,0,84,COB1,38.0,35.0,INITIAL,CONTROL
137,7/1/2019 12:07:41 AM,95612804,ADT,4,MOBM,PHL,MCO,3,E,2,1,PHL,MCO,7/10/2019 2:00:00 PM,7/3/2019 2:01:00 PM,7/3/2019 2:01:00 PM,635.94,2019-07-01T00:00:00,046049009,BD,7,1,611087279,2,2,78,BAG1,38.0,30.0,INITIAL,CONTROL
138,7/1/2019 12:07:41 AM,95613502,ADT,2,WWWA,DEN,SBA,2,T,2,2,SBA,DEN,8/4/2019 7:09:00 PM,8/1/2019 4:41:00 PM,8/4/2019 7:09:00 PM,383.2,2019-07-01T00:07:41,,,8,2,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
139,7/1/2019 12:07:41 AM,95613502,ADT,2,WWWA,DEN,SBA,2,T,2,2,SBA,DEN,8/4/2019 7:09:00 PM,8/1/2019 4:41:00 PM,8/4/2019 7:09:00 PM,383.2,2019-07-01T00:07:41,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
140,7/1/2019 12:07:41 AM,95613502,ADT,2,WWWA,DEN,SBA,2,S,2,1,DEN,SBA,8/4/2019 7:09:00 PM,8/1/2019 4:41:00 PM,8/1/2019 4:41:00 PM,383.2,2019-07-01T00:07:41,,,8,1,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
141,7/1/2019 12:07:41 AM,95613502,ADT,2,WWWA,DEN,SBA,2,S,2,1,DEN,SBA,8/4/2019 7:09:00 PM,8/1/2019 4:41:00 PM,8/1/2019 4:41:00 PM,383.2,2019-07-01T00:07:41,,,1,1,0,0,0,84,COB1,32.0,25.0,INITIAL,CONTROL
142,7/1/2019 12:07:54 AM,95613208,ADT,2,WWWA,MCO,ISP,2,W,2,4,ISP,MCO,9/4/2019 1:36:00 PM,8/29/2019 11:54:00 AM,9/4/2019 1:36:00 PM,273.2,2019-07-01T00:07:52,,,8,4,0,0,0,78,BAG1,33.0,30.0,INITIAL,PREMIUM
143,7/1/2019 12:07:54 AM,95613208,ADT,2,WWWA,MCO,ISP,2,W,2,4,ISP,MCO,9/4/2019 1:36:00 PM,8/29/2019 11:54:00 AM,9/4/2019 1:36:00 PM,273.2,2019-07-01T00:07:52,,,1,4,611125074,1,2,84,COB1,37.0,25.0,INITIAL,PREMIUM
144,7/1/2019 12:07:54 AM,95613208,ADT,2,WWWA,MCO,ISP,2,W,2,3,MCO,ISP,9/4/2019 1:36:00 PM,8/29/2019 11:54:00 AM,8/29/2019 11:54:00 AM,273.2,2019-07-01T00:07:52,,,8,3,0,0,0,78,BAG1,33.0,30.0,INITIAL,PREMIUM
145,7/1/2019 12:07:54 AM,95613208,ADT,2,WWWA,MCO,ISP,2,W,2,3,MCO,ISP,9/4/2019 1:36:00 PM,8/29/2019 11:54:00 AM,8/29/2019 11:54:00 AM,273.2,2019-07-01T00:07:52,,,1,3,611125075,1,2,84,COB1,38.0,25.0,INITIAL,PREMIUM
146,7/1/2019 12:08:08 AM,95613753,ADT,2,WWWA,BNA,TTN,2,E,1,2,BNA,TTN,,6/30/2019 8:28:00 PM,6/30/2019 8:28:00 PM,332.6,2019-07-01T00:08:07,,,8,2,0,0,0,78,BAG1,39.0,30.0,INITIAL,CONTROL
147,7/1/2019 12:08:08 AM,95613753,ADT,2,WWWA,BNA,TTN,2,E,1,2,BNA,TTN,,6/30/2019 8:28:00 PM,6/30/2019 8:28:00 PM,332.6,2019-07-01T00:08:07,,,1,2,611109198,2,2,84,COB1,37.0,25.0,INITIAL,CONTROL
148,7/1/2019 12:08:17 AM,95615312,ADT,2,WWWA,RDU,ALB,1,Z,2,4,ALB,RDU,8/13/2019 3:46:00 PM,8/6/2019 12:56:00 PM,8/13/2019 3:46:00 PM,56.6,2019-07-01T00:08:16,,,8,4,0,0,0,78,BAG1,33.0,30.0,INITIAL,PREMIUM
149,7/1/2019 12:08:17 AM,95615312,ADT,2,WWWA,RDU,ALB,1,Z,2,4,ALB,RDU,8/13/2019 3:46:00 PM,8/6/2019 12:56:00 PM,8/13/2019 3:46:00 PM,56.6,2019-07-01T00:08:16,,,1,4,611337781,1,2,84,COB1,34.0,25.0,INITIAL,PREMIUM
150,7/1/2019 12:08:17 AM,95615312,ADT,2,WWWA,RDU,ALB,1,Z,2,3,RDU,ALB,8/13/2019 3:46:00 PM,8/6/2019 12:56:00 PM,8/6/2019 12:56:00 PM,56.6,2019-07-01T00:08:16,,,8,3,0,0,0,78,BAG1,32.0,30.0,INITIAL,PREMIUM
151,7/1/2019 12:08:17 AM,95615312,ADT,2,WWWA,RDU,ALB,1,Z,2,3,RDU,ALB,8/13/2019 3:46:00 PM,8/6/2019 12:56:00 PM,8/6/2019 12:56:00 PM,56.6,2019-07-01T00:08:16,,,1,3,611337782,1,2,84,COB1,41.0,25.0,INITIAL,PREMIUM
152,7/1/2019 12:08:32 AM,95613394,ADT,2,WWWA,TTN,RSW,2,W,1,3,TTN,RSW,,7/16/2019 11:30:00 AM,7/16/2019 11:30:00 AM,136.6,2019-07-01T00:08:32,,,1,3,0,0,0,84,COB1,33.0,25.0,INITIAL,PREMIUM
153,7/1/2019 12:08:32 AM,95613394,ADT,2,WWWA,TTN,RSW,2,W,1,3,TTN,RSW,,7/16/2019 11:30:00 AM,7/16/2019 11:30:00 AM,136.6,2019-07-01T00:08:32,,,8,3,611111207,2,2,78,BAG1,38.0,30.0,INITIAL,PREMIUM
154,7/1/2019 12:09:02 AM,95613015,ADT,2,WWWA,CLT,PHL,1,Z,2,4,PHL,CLT,7/9/2019 2:34:00 PM,7/2/2019 5:15:00 PM,7/9/2019 2:34:00 PM,120.1,2019-07-01T00:09:00,,,8,4,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
155,7/1/2019 12:09:02 AM,95613015,ADT,2,WWWA,CLT,PHL,1,Z,2,4,PHL,CLT,7/9/2019 2:34:00 PM,7/2/2019 5:15:00 PM,7/9/2019 2:34:00 PM,120.1,2019-07-01T00:09:00,,,1,4,0,0,0,84,COB1,45.0,25.0,INITIAL,CONTROL
156,7/1/2019 12:09:02 AM,95613015,ADT,2,WWWA,CLT,PHL,1,R,2,2,CLT,PHL,7/9/2019 2:34:00 PM,7/2/2019 5:15:00 PM,7/2/2019 5:15:00 PM,120.1,2019-07-01T00:09:00,,,8,2,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
157,7/1/2019 12:09:02 AM,95613015,ADT,2,WWWA,CLT,PHL,1,R,2,2,CLT,PHL,7/9/2019 2:34:00 PM,7/2/2019 5:15:00 PM,7/2/2019 5:15:00 PM,120.1,2019-07-01T00:09:00,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
158,7/1/2019 12:09:06 AM,95613029,ADT,2,WWWA,ORD,DEN,2,M,1,2,ORD,DEN,,7/6/2019 5:40:00 AM,7/6/2019 5:40:00 AM,256.6,2019-07-01T00:09:05,,,8,2,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
159,7/1/2019 12:09:06 AM,95613029,ADT,2,WWWA,ORD,DEN,2,M,1,2,ORD,DEN,,7/6/2019 5:40:00 AM,7/6/2019 5:40:00 AM,256.6,2019-07-01T00:09:05,,,1,2,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
160,7/1/2019 12:09:07 AM,95612968,ADT,4,MOBA,DEN,BFM,1,S,2,1,BFM,DEN,7/27/2019 7:10:00 PM,7/22/2019 2:38:00 PM,7/27/2019 7:10:00 PM,157.1,2019-07-01T00:00:00.0000000,,,0,1,0,0,0,84,COB1,37.0,35.0,INITIAL,DISCOUNT
161,7/1/2019 12:09:07 AM,95612968,ADT,4,MOBA,DEN,BFM,1,S,2,1,BFM,DEN,7/27/2019 7:10:00 PM,7/22/2019 2:38:00 PM,7/27/2019 7:10:00 PM,157.1,2019-07-01T00:00:00.0000000,,,7,1,611103362,1,2,78,BAG1,37.0,30.0,INITIAL,DISCOUNT
162,7/1/2019 12:09:07 AM,95612968,ADT,4,MOBA,DEN,BFM,1,W,2,2,DEN,BFM,7/27/2019 7:10:00 PM,7/22/2019 2:38:00 PM,7/22/2019 2:38:00 PM,157.1,2019-07-01T00:00:00.0000000,,,0,2,0,0,0,84,COB1,37.0,35.0,INITIAL,DISCOUNT
163,7/1/2019 12:09:07 AM,95612968,ADT,4,MOBA,DEN,BFM,1,W,2,2,DEN,BFM,7/27/2019 7:10:00 PM,7/22/2019 2:38:00 PM,7/22/2019 2:38:00 PM,157.1,2019-07-01T00:00:00.0000000,,,7,2,611103363,1,2,78,BAG1,29.0,30.0,INITIAL,DISCOUNT
164,7/1/2019 12:09:13 AM,95612907,ADT,2,TCMM,JAX,CVG,4,R,1,1,JAX,CVG,,7/31/2019 6:22:00 PM,7/31/2019 6:22:00 PM,175.88,2019-07-01T00:09:12,056,BD,8,1,0,0,0,78,BAG1,36.0,30.0,INITIAL,CONTROL
165,7/1/2019 12:09:13 AM,95612907,ADT,2,TCMM,JAX,CVG,4,R,1,1,JAX,CVG,,7/31/2019 6:22:00 PM,7/31/2019 6:22:00 PM,175.88,2019-07-01T00:09:12,056,BD,1,1,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
166,7/1/2019 12:09:52 AM,95613368,ADT,2,WWWA,MSP,DEN,1,R,2,4,DEN,MSP,8/20/2019 6:02:00 AM,8/14/2019 6:07:00 AM,8/20/2019 6:02:00 AM,100.6,2019-07-01T00:09:51,,,1,4,0,0,0,84,COB1,33.0,25.0,INITIAL,DISCOUNT
167,7/1/2019 12:09:52 AM,95613368,ADT,2,WWWA,MSP,DEN,1,R,2,4,DEN,MSP,8/20/2019 6:02:00 AM,8/14/2019 6:07:00 AM,8/20/2019 6:02:00 AM,100.6,2019-07-01T00:09:51,,,8,4,611142114,1,2,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
168,7/1/2019 12:09:52 AM,95613368,ADT,2,WWWA,MSP,DEN,1,R,2,3,MSP,DEN,8/20/2019 6:02:00 AM,8/14/2019 6:07:00 AM,8/14/2019 6:07:00 AM,100.6,2019-07-01T00:09:51,,,1,3,0,0,0,84,COB1,33.0,25.0,INITIAL,DISCOUNT
169,7/1/2019 12:09:52 AM,95613368,ADT,2,WWWA,MSP,DEN,1,R,2,3,MSP,DEN,8/20/2019 6:02:00 AM,8/14/2019 6:07:00 AM,8/14/2019 6:07:00 AM,100.6,2019-07-01T00:09:51,,,8,3,611142115,1,2,78,BAG1,32.0,30.0,INITIAL,DISCOUNT
170,7/1/2019 12:10:13 AM,95612928,ADT,2,WMBA,SAT,MCO,1,W,1,3,SAT,MCO,,8/29/2019 4:55:00 PM,8/29/2019 4:55:00 PM,63.3,2019-07-01T00:09:21,,,8,3,0,0,0,78,BAG1,39.0,38.0,MANAGE,CONTROL
